property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
49942,-37.757891,145.0907304,15 Yarra Valley Boulevard,BULLEEN,5840000,house,2011,3,2,2,SC_009,0.87,19935,2.646,26.176470588235293,0,hospital_004,2.546,S_154,0.955
74853,-37.89572906,145.07231140000002,23 Walker Street,MURRUMBEENA,10050000,house,2008,4,2,2,SC_087,1.152,19918,0.477,31.85185185185185,0,hospital_159,2.98,S_167,1.152
31322,-37.761069,145.009475,53 Clyde Street,THORNBURY,11250000,house,2013,4,1,2,SC_103,2.482,20015,1.144,21.0,0,hospital_035,0.25,S_105,1.226
34748,-37.719008,145.020554,34 Yarra Avenue,RESERVOIR,4140000,house,2011,3,1,1,SC_047,2.339,20010,1.217,32.083333333333336,0,hospital_139,1.987,S_225,0.975
90840,-37.957578000000005,145.068752,5-7 Joami Street,CHELTENHAM,16405000,house,2014,4,3,3,SC_003,2.335,19866,1.604,36.65,0,hospital_109,0.77,S_023,1.154
28469,-37.806006,144.98402099999998,12 Little Oxford Street,COLLINGWOOD,14688000,house,2015,2,2,1,SC_008,1.407,19976,0.871,9.764705882352942,0,hospital_178,0.392,S_175,0.276
39369,-37.702789,145.05811200000002,10 Edro Court,BUNDOORA,7904000,house,2013,5,3,2,SC_047,4.673,19984,2.438,33.86666666666667,0,hospital_037,0.135,S_155,0.538
82857,-37.903732,145.272455,66 Langhorne Crescent,ROWVILLE,11407000,house,2010,3,2,2,SC_049,3.31,19868,3.166,55.0,0,hospital_150,3.627,S_199,2.251
56670,-37.850483000000004,145.129477,4 Greenwood Street,BURWOOD,15400000,house,2015,5,2,2,SC_037,3.554,19875,2.76,29.928571428571427,0,hospital_047,0.917,S_097,0.502
31129,-37.763841,145.011529,32 Hammond Street,THORNBURY,12720000,house,2016,3,1,2,SC_001,2.701,20015,1.274,21.0,0,hospital_035,0.34,S_105,1.582
89954,-37.955635,145.06659199999999,129 Cavanagh Street,CHELTENHAM,6765000,house,2009,3,2,0,SC_079,2.354,19866,1.618,36.65,0,hospital_082,1.014,S_023,1.037
77216,-37.94661331,145.1052094,36 Hunt Crescent,CLARINDA,5335000,house,2008,4,2,1,SC_003,3.075,19915,2.787,38.77777777777778,0,hospital_076,3.077,S_170,2.354
35631,-37.721902,144.99372,8 Wattle Grove,RESERVOIR,5863000,house,2011,3,2,2,SC_103,2.097,20011,1.077,29.0,0,hospital_139,0.615,S_030,1.239
12792,-37.699144,144.757941,26 Meade Way,SYDENHAM,3120000,house,2011,3,2,2,SC_048,4.033,20000,1.447,39.05882352941177,0,hospital_057,8.452,S_163,0.765
2418,-37.810441,144.8786,63 Kingsville Street,KINGSVILLE,8190000,house,2014,3,1,1,SC_043,2.398,20023,1.128,19.6,0,hospital_056,2.039,S_201,2.02
71200,-37.855115000000005,145.240708,18 Cloverlea Drive,WANTIRNA,6700000,house,2016,4,2,1,SC_032,4.83,19870,2.834,49.90909090909091,0,hospital_179,1.319,S_227,2.212
20347,-37.774429999999995,144.955581,102 Wilson Street,BRUNSWICK,10780000,house,2015,2,1,0,SC_011,3.581,19969,0.283,20.0,0,hospital_102,1.142,S_138,0.63
900,-37.807376,144.888253,34 Tennyson Street,SEDDON,7205000,house,2011,3,1,0,SC_043,2.805,20024,0.612,17.6,0,hospital_056,1.596,S_201,1.132
5371,-37.856007,144.82204199999998,9 Kim Court,ALTONA,8850000,house,2015,4,2,2,SC_033,3.922,19925,1.266,32.2,0,hospital_141,6.151,S_128,1.507
9193,-37.887277000000005,144.762148,8 Staples Way,SEABROOK,4262500,house,2016,4,2,2,SC_092,3.012,19924,2.304,30.75,0,hospital_073,7.321,S_001,2.388
1269,-37.794618,144.88976599999998,60 Macpherson Street,FOOTSCRAY,9490000,house,2014,3,1,2,SC_085,2.358,20024,0.891,17.6,0,hospital_003,0.272,S_201,0.996
92000,-37.982295,145.088148,14 Sharan Avenue,MENTONE,6606000,house,2013,4,2,2,SC_003,1.245,19864,1.586,40.9,0,hospital_001,1.632,S_003,0.984
19431,-37.663467,144.928324,4 Exford Street,COOLAROO,3400000,house,2016,3,1,2,SC_072,1.514,44817,0.339,39.92857142857143,0,hospital_104,1.583,S_153,1.731
37237,-37.647141,145.0376,3 McFarlane Crescent,EPPING,5780000,house,2011,3,1,3,SC_062,4.252,20005,0.881,42.833333333333336,0,hospital_053,1.925,S_196,2.637
49364,-37.807423,145.07185,3 Monash Avenue,BALWYN,11120000,house,2010,3,1,1,SC_099,2.241,19893,2.07,28.636363636363637,0,hospital_064,2.076,S_137,1.714
32146,-37.750547999999995,144.98472900000002,194 Miller Street,PRESTON,2750000,house,2016,4,2,1,SC_103,1.946,20014,1.317,23.0,0,hospital_144,1.316,S_105,1.665
77727,-37.91270828,145.1608124,21 Rivett Street,MULGRAVE,2970000,house,2008,3,1,2,SC_073,2.322,19914,3.459,41.611111111111114,0,hospital_101,3.392,S_148,0.882
37924,-37.776118,145.01779399999998,103 Gillies Street,FAIRFIELD,12320000,house,2015,3,2,3,SC_001,2.3,19930,0.349,18.076923076923077,0,hospital_029,1.579,S_219,2.28
10120,-37.781804,144.93223,157 Wellington Street,FLEMINGTON,8955000,house,2009,2,1,0,SC_011,1.417,20040,0.678,14.875,0,hospital_007,1.084,S_086,0.71
90784,-37.968433000000005,145.067759,5 Tenham Grove,CHELTENHAM,5670000,house,2010,3,1,1,SC_003,1.894,19866,1.175,36.65,0,hospital_109,0.896,S_023,1.448
27654,-37.612151000000004,144.937636,7 Weymouth Court,CRAIGIEBURN,4590000,house,2011,3,2,2,SC_110,1.569,40221,1.255,45.92857142857143,0,hospital_104,4.551,S_005,1.613
74734,-37.88606262,145.0663605,2 Anzac Street,CARNEGIE,16280000,house,2008,4,2,1,SC_041,0.692,19919,0.469,29.892857142857142,0,hospital_108,2.166,S_048,0.746
7375,-37.72984314,144.8188477,29 Hedgeley Road,KEALBA,5610000,house,2009,3,2,2,SC_107,1.047,20001,2.212,36.05882352941177,0,hospital_057,3.433,S_222,1.327
54543,-37.83251,145.034561,48 Glen Street,HAWTHORN,11520000,house,2014,3,1,2,SC_083,1.344,19910,0.831,12.928571428571429,0,hospital_127,0.838,S_208,1.399
34742,-37.72295379999999,144.996872,34 Locksley Avenue,RESERVOIR,6000000,house,2008,3,1,0,SC_103,1.904,20011,0.799,29.0,0,hospital_139,0.609,S_030,1.386
20853,-37.774615999999995,144.950459,24 Heller Street,BRUNSWICK,18700000,house,2014,4,1,1,SC_011,3.141,19969,0.728,20.0,0,hospital_102,0.792,S_074,0.996
31644,-37.728867,144.988465,1/29 Union Street,PRESTON,5250000,house,2015,3,1,1,SC_103,1.683,20011,1.261,29.0,0,hospital_139,1.515,S_030,0.439
79009,-37.956959000000005,145.146148,36 Heather Grove,SPRINGVALE,10125000,house,2014,3,1,3,SC_057,4.641,19913,1.048,43.958333333333336,0,hospital_124,3.219,S_075,0.616
35182,-37.70185,145.029484,54 Dumbarton Street,RESERVOIR,9360000,house,2012,3,1,2,SC_047,4.086,20008,1.734,36.083333333333336,0,hospital_025,2.07,S_155,2.262
8262,-37.752649,144.784432,20 Settlers Way,CAIRNLEA,6720000,house,2010,4,2,2,SC_107,3.471,20002,1.625,33.05555555555556,0,hospital_057,2.787,S_152,0.784
5658,-37.782986,144.862226,25 Castley Crescent,BRAYBROOK,8515000,house,2015,2,1,0,SC_043,1.19,20022,1.812,21.6,0,hospital_056,2.392,S_149,1.19
14396,-37.753778999999994,144.889677,382 Buckley Street,ESSENDON,10200000,house,2010,3,1,2,SC_052,2.142,20037,2.347,20.88235294117647,0,hospital_184,1.863,S_197,2.099
39980,-37.684385,145.057771,2 Sharman Court,BUNDOORA,6110000,house,2010,3,1,2,SC_062,4.385,19984,3.742,33.86666666666667,0,hospital_041,0.911,S_155,1.614
84621,-37.882733,144.98949199999998,123 Glenhuntly Road,ELWOOD,11000000,house,2016,3,1,1,SC_015,1.743,19955,0.912,15.0,0,hospital_116,1.772,S_133,1.126
76286,-37.905312,145.1023,51 William Street,OAKLEIGH,18480000,house,2015,5,2,2,SC_087,2.616,19916,0.635,35.851851851851855,0,hospital_166,0.747,S_010,2.501
26479,-37.5766833,144.9123189,30 Serenity Way,CRAIGIEBURN,3600000,house,2011,3,2,1,SC_005,0.755,40221,3.912,45.92857142857143,0,hospital_104,8.27,S_178,2.715
14642,-37.760456,144.894853,6 Allan Street,ABERFELDIE,11205000,house,2015,2,1,1,SC_085,1.525,20037,1.943,20.88235294117647,0,hospital_068,1.747,S_049,1.502
75759,-37.897465999999994,145.078248,15 Carlisle Crescent,HUGHESDALE,15296000,house,2010,4,2,2,SC_087,1.049,19918,0.293,31.85185185185185,0,hospital_166,2.444,S_167,1.049
80433,-38.004325,145.151753,65 The Panorama Drive,KEYSBOROUGH,11340000,house,2009,4,3,2,SC_057,2.291,19889,4.543,50.57142857142857,0,hospital_096,2.066,S_079,2.206
41419,-37.750687,145.063268,10 Olive Grove,HEIDELBERG,8100000,house,2010,2,1,0,SC_017,0.73,19935,0.746,26.176470588235293,0,hospital_066,0.525,S_100,1.047
56070,-37.854682000000004,145.09688899999998,1 Park Avenue,BURWOOD,11625000,house,2012,3,1,3,SC_042,2.566,19849,1.481,33.714285714285715,0,hospital_089,0.388,S_112,1.338
80857,-37.98676682,145.22706599999998,16 Besley Street,DANDENONG,6205000,house,2009,3,2,2,SC_112,1.053,19888,1.563,53.81818181818182,0,hospital_119,0.734,S_184,0.924
96646,-38.011967999999996,145.277522,22 Hinrichsen Drive,HALLAM,3123000,house,2011,3,2,1,SC_077,2.671,19885,0.935,58.54545454545455,0,hospital_069,3.171,S_212,1.315
33350,-37.72205734,145.0019531,1 Carole-Joy Avenue,RESERVOIR,5499000,house,2008,3,1,1,SC_103,1.951,20011,0.71,29.0,0,hospital_139,0.606,S_085,1.68
49434,-37.810016999999995,145.088643,34 Yarrbat Avenue,BALWYN,8000000,house,2012,2,1,2,SC_020,3.082,19894,1.59,30.636363636363637,0,hospital_117,2.441,S_136,1.318
89909,-37.954738,145.060583,119 Wilson Street,CHELTENHAM,5665000,house,2011,3,1,1,SC_079,1.823,19866,1.428,36.65,0,hospital_082,0.719,S_023,0.672
14875,-37.753045,144.891669,9 Ogilvie Street,ESSENDON,6832000,house,2015,3,1,3,SC_052,2.257,20037,2.184,20.88235294117647,0,hospital_184,1.68,S_197,1.907
5699,-37.793719,144.854244,3 Rochester Street,BRAYBROOK,7600000,house,2010,3,1,1,SC_043,0.639,20022,0.982,21.6,0,hospital_174,2.614,S_149,0.639
53827,-37.814412,144.994501,82 Egan Street,RICHMOND,13650000,house,2015,3,2,0,SC_068,1.977,19978,0.277,6.764705882352941,0,hospital_172,0.275,S_076,0.544
47515,-37.724028999999994,145.147132,76 Napoleon Street,ELTHAM,7700000,house,2012,3,2,1,SC_051,5.715,19987,1.168,44.0,0,hospital_075,4.199,S_194,1.388
81264,-37.981857,145.218319,4/17-19 Edith Street,DANDENONG,3492000,house,2016,3,2,1,SC_112,0.648,19888,1.176,53.81818181818182,0,hospital_119,0.369,S_183,0.405
23116,-37.737961999999996,144.95426,70 Murray Street,COBURG,7500000,house,2011,2,1,1,SC_030,0.718,19964,0.903,30.0,0,hospital_084,1.832,S_172,1.05
12276,-37.722673,144.7685,13 Hutzul Court,DELAHEY,4662000,house,2014,3,2,1,SC_048,2.638,20001,2.341,36.05882352941177,0,hospital_057,5.841,S_094,2.367
83960,-37.85155106,145.00453190000002,39 Pridham Street,PRAHRAN,10680000,house,2009,2,1,0,SC_066,1.073,19947,0.803,20.583333333333332,0,hospital_132,0.478,S_115,0.396
38240,-37.783306,145.031501,33 Yarralea Street,ALPHINGTON,15960000,house,2012,4,2,2,SC_001,1.938,19931,0.547,20.076923076923077,0,hospital_029,0.958,S_219,1.902
77531,-37.926493,145.186137,15 Lords Avenue,MULGRAVE,13650000,house,2016,5,2,2,SC_073,2.252,19913,3.847,43.958333333333336,0,hospital_161,2.726,S_067,1.079
18837,-37.670941,144.934152,4 Warragul Street,DALLAS,3600000,house,2013,4,1,0,SC_072,2.481,19960,1.234,39.0,0,hospital_104,2.558,S_153,1.359
8530,-37.75773621,144.7845764,46 Furlong  Rd,CAIRNLEA,3960000,house,2009,4,2,3,SC_107,3.939,20002,1.977,33.05555555555556,0,hospital_057,2.651,S_159,0.47
85801,-37.880190999999996,145.013389,7 Main Street,ELSTERNWICK,14250000,house,2012,3,2,2,SC_023,2.628,19954,1.209,16.9375,0,hospital_080,0.475,S_193,0.998
81345,-37.970236,145.205957,5 McNab Court,DANDENONG,7080000,house,2011,3,2,1,SC_112,2.039,19889,1.544,50.57142857142857,0,hospital_048,0.643,S_183,1.565
27341,-37.570842999999996,144.922773,6 Ben Loman Circuit,CRAIGIEBURN,8330000,house,2016,4,2,2,SC_005,0.463,40221,3.895,45.92857142857143,0,hospital_104,8.892,S_178,2.761
12496,-37.702628000000004,144.774406,18/358 Sydenham Road,SYDENHAM,3408000,house,2011,2,2,1,SC_107,3.998,20000,0.168,39.05882352941177,0,hospital_057,7.345,S_094,0.165
77875,-37.924508,145.163508,3 Hyde Court,MULGRAVE,11084000,house,2014,4,1,2,SC_073,2.83,19914,2.668,41.611111111111114,0,hospital_065,3.735,S_148,2.197
29691,-37.774121,144.992193,21 Aberdeen Grove,NORTHCOTE,9075000,house,2011,3,1,0,SC_103,3.939,20017,0.42,18.076923076923077,0,hospital_035,1.859,S_138,2.638
71177,-37.841246000000005,145.225899,17 Bellbird Drive,WANTIRNA,5181000,house,2011,3,2,2,SC_032,3.182,19871,2.182,45.90909090909091,0,hospital_008,0.919,S_227,2.891
2643,-37.82206726,144.894455,10 Globe Street,YARRAVILLE,5670000,house,2009,3,1,0,SC_033,4.225,19996,0.798,15.545454545454545,0,hospital_056,3.302,S_201,2.394
16876,-37.704122999999996,144.92510900000002,24 Logan Street,GLENROY,5512000,house,2012,3,2,3,SC_010,3.536,20032,0.696,32.875,0,hospital_184,4.601,S_209,0.231
82817,-37.902913,145.268858,51 Kilcunda Drive,ROWVILLE,9120000,house,2015,4,2,2,SC_049,3.586,19868,3.31,55.0,0,hospital_150,3.929,S_199,2.44
87054,-37.90754318,145.0000458,70 St Andrews Street,BRIGHTON,44710000,house,2009,5,3,2,SC_015,4.647,19952,0.371,20.0,0,hospital_156,0.882,S_151,0.462
1808,-37.810479,144.882801,142 Queensville Street,KINGSVILLE,11760000,house,2016,3,1,1,SC_043,2.648,19996,0.867,15.545454545454545,0,hospital_056,1.954,S_201,1.721
24439,-37.705467999999996,144.962332,49 Murray Street,FAWKNER,2980000,house,2010,3,1,1,SC_030,3.185,19961,0.614,35.0,0,hospital_139,3.422,S_161,1.81
71557,-37.864069,145.23648,42 Alderford Drive,WANTIRNA,8080000,house,2012,3,2,2,SC_032,5.752,19870,3.732,49.90909090909091,0,hospital_179,1.808,S_226,1.447
87062,-37.900721600000004,144.9977456,72 Elwood Street,BRIGHTON,19360000,house,2007,4,2,2,SC_015,3.867,19952,0.63,20.0,0,hospital_198,1.31,S_151,0.889
64,-37.853746,144.980102,506/81 Queens Road,MELBOURNE,3570000,house,2015,1,1,1,SC_066,1.385,19958,0.978,9.0,0,hospital_155,1.085,S_017,1.644
27183,-37.585506,144.93731,5 Westerfolds Loop,CRAIGIEBURN,4700000,house,2010,4,2,2,SC_110,1.427,40221,1.891,45.92857142857143,0,hospital_104,7.408,S_178,0.99
12965,-37.698462,144.761799,31 Delbridge Drive,SYDENHAM,3978000,house,2016,3,2,1,SC_048,4.236,20000,1.13,39.05882352941177,0,hospital_057,8.319,S_163,0.982
96154,-37.926151000000004,145.047377,7 Montreal Street,BENTLEIGH,14280000,house,2014,4,2,2,SC_046,1.684,19938,1.051,39.416666666666664,0,hospital_110,1.206,S_107,0.871
11996,-37.723228999999996,144.769266,1 Hutzul Court,DELAHEY,4355000,house,2013,3,2,0,SC_048,2.673,20001,2.257,36.05882352941177,0,hospital_057,5.75,S_094,2.408
58946,-37.829077000000005,145.185726,4 Browns Road,NUNAWADING,7875000,house,2010,3,1,2,SC_088,1.213,19899,1.341,36.592592592592595,0,hospital_010,2.2,S_202,1.015
45034,-37.715459,145.093569,4 Narbethong Drive,GREENSBOROUGH,9940000,house,2016,3,2,2,SC_017,4.999,19984,0.996,33.86666666666667,0,hospital_075,1.58,S_020,1.328
28683,-37.80463791,144.98576359999998,7/120 Cambridge Street,COLLINGWOOD,9225000,house,2008,2,1,2,SC_008,1.614,19976,0.703,9.764705882352942,0,hospital_170,0.598,S_175,0.204
73514,-37.85303497,145.2796783,3/89 Power Road,BORONIA,5200000,house,2008,2,1,1,SC_049,5.245,19869,0.923,53.0,0,hospital_002,1.046,S_024,1.055
89864,-37.969297999999995,145.04249,11 Banool Street,CHELTENHAM,16800000,house,2014,4,3,2,SC_079,2.248,19866,1.099,36.65,0,hospital_055,1.455,S_023,1.602
4951,-37.87015,144.814798,166 Blyth Street,ALTONA,8640000,house,2010,3,1,1,SC_033,5.596,19925,0.567,32.2,0,hospital_141,6.801,S_128,1.357
36211,-37.6710434,145.0342255,17 Fisher Avenue,LALOR,3705000,house,2009,3,1,2,SC_062,5.006,20006,1.608,39.84615384615385,0,hospital_053,2.672,S_229,1.332
88639,-37.954888000000004,145.044851,21 Princess Avenue,HIGHETT,7640000,house,2010,3,1,1,SC_079,0.721,19872,0.765,39.583333333333336,0,hospital_082,1.219,S_069,0.722
93964,-38.068247,145.123,49 Patterson Street,BONBEACH,4980000,house,2014,3,1,2,SC_070,5.68,19859,0.658,51.23529411764706,0,hospital_043,9.076,S_077,1.669
26221,-37.60387039,144.91952519999998,27 Scottsdale Court,CRAIGIEBURN,4500000,house,2009,4,2,2,SC_016,1.323,40221,2.111,45.92857142857143,0,hospital_104,5.213,S_178,1.684
59499,-37.815321000000004,145.21319,18 Dampier Grove,MITCHAM,4050000,house,2010,3,2,2,SC_032,1.404,19901,0.399,41.22222222222222,0,hospital_010,1.764,S_040,1.419
29246,-37.76778793,145.0149689,109 Kellett Street,NORTHCOTE,10768000,house,2009,3,1,1,SC_001,2.36,19930,1.279,18.076923076923077,0,hospital_035,0.829,S_105,2.112
72539,-37.850148,145.255851,65 Kumala Road,BAYSWATER,8459000,house,2015,5,3,2,SC_032,4.794,19870,1.43,49.90909090909091,0,hospital_002,1.235,S_139,1.257
28646,-37.802255,144.988731,54B Dight Street,COLLINGWOOD,12640000,house,2010,4,2,1,SC_008,1.975,19976,0.509,9.764705882352942,0,hospital_170,0.962,S_175,0.446
50570,-37.756403000000006,145.13495,45 Hawtin Street,TEMPLESTOWE,6560000,house,2014,3,1,2,SC_091,3.505,19986,4.726,40.0,0,hospital_193,2.548,S_046,2.655
81505,-37.979946000000005,145.226948,76 ROSS STREET,DANDENONG,5136000,house,2010,3,1,0,SC_112,1.311,19888,1.878,53.81818181818182,0,hospital_119,0.907,S_183,1.192
91458,-37.972749,145.038343,24 Tibbles Street,BEAUMARIS,8685000,house,2010,4,2,2,SC_079,2.64,19866,1.577,36.65,0,hospital_055,1.448,S_023,2.131
58329,-37.81404877,145.1661224,8 Almer Avenue,BLACKBURN,11775000,house,2009,4,2,1,SC_002,0.757,19899,1.062,36.592592592592595,0,hospital_060,2.283,S_202,1.412
31942,-37.734437,145.007848,15 Morgan Street,PRESTON,10438000,house,2014,3,1,3,SC_103,0.773,20012,0.799,27.0,0,hospital_139,2.066,S_085,0.533
50080,-37.765112,145.100092,26 Alison Avenue,BULLEEN,8200000,house,2014,3,1,2,SC_009,0.722,19935,3.582,26.176470588235293,0,hospital_193,1.603,S_154,0.807
90262,-37.961534,145.06433700000002,20 Parkin Avenue,CHELTENHAM,6347000,house,2012,2,1,3,SC_003,2.419,19866,1.03,36.65,0,hospital_082,0.672,S_023,0.782
9013,-37.877844,144.759141,29 Mintaro Way,SEABROOK,3150000,house,2010,4,2,2,SC_092,3.163,19924,1.26,30.75,0,hospital_073,6.976,S_007,1.838
44392,-37.688893,145.124553,17 Allumba Drive,ST HELENA,8120000,house,2012,3,2,2,SC_051,3.532,19985,2.208,37.86666666666667,0,hospital_075,2.445,S_051,1.092
766,-37.807983,144.887105,28 Hamilton Street,SEDDON,4928000,house,2011,2,1,0,SC_043,2.759,20023,0.705,19.6,0,hospital_056,1.655,S_201,1.252
10047,-37.79610443,144.9201355,13 Tankard Street,KENSINGTON,10020000,house,2008,3,2,1,SC_011,1.568,20026,0.605,10.666666666666666,0,hospital_114,0.913,S_086,1.205
54005,-37.815571000000006,145.037525,10 Sercombe Grove,HAWTHORN,19140000,house,2010,3,3,2,SC_083,0.571,19904,0.663,20.458333333333332,0,hospital_086,0.717,S_208,0.522
45747,-37.722221999999995,145.11269099999998,1/43 Para Rd,MONTMORENCY,7152000,house,2015,3,2,2,SC_009,5.169,19986,1.095,40.0,0,hospital_075,1.995,S_020,2.246
94633,-37.921828000000005,145.028906,11 Hillside Avenue,BENTLEIGH,13750000,house,2013,4,2,2,SC_046,2.135,19938,0.685,39.416666666666664,0,hospital_110,1.429,S_107,1.187
41004,-37.714593,145.053399,62 Main Drive,BUNDOORA,15900000,house,2016,4,3,2,SC_047,3.353,19983,1.881,30.9375,0,hospital_025,0.938,S_155,1.774
80417,-38.004630999999996,145.143687,6 Wendyn Avenue,KEYSBOROUGH,10365000,house,2012,4,2,2,SC_057,2.919,19862,4.426,46.05882352941177,0,hospital_096,2.691,S_079,2.833
38059,-37.77175,145.018532,181 Gillies Street,FAIRFIELD,17760000,house,2014,3,2,2,SC_001,2.091,19930,0.838,18.076923076923077,0,hospital_035,1.361,S_219,2.077
2056,-37.780918,144.86799299999998,25 Dunedin Street,MAIDSTONE,13056000,house,2016,3,1,2,SC_043,1.528,20022,2.089,21.6,0,hospital_056,2.101,S_149,1.529
59833,-37.816878,145.19708899999998,31 Barkly Terrace,MITCHAM,7044000,house,2010,2,1,1,SC_088,1.564,19900,0.467,39.5,0,hospital_010,0.762,S_202,1.995
7391,-37.750378999999995,144.762779,3 Fairfax Circuit,ALBANVALE,3190000,house,2012,3,2,2,SC_048,2.695,20002,3.338,33.05555555555556,0,hospital_057,4.689,S_156,0.826
1533,-37.802344,144.89226399999998,90 Victoria Street,FOOTSCRAY,3688000,house,2013,3,1,0,SC_043,2.873,20024,0.072,17.6,0,hospital_056,1.156,S_201,0.536
11064,-37.77269745,144.87593080000002,11 Frangipani Lane,MARIBYRNONG,6200000,house,2008,4,2,2,SC_052,0.868,20022,3.169,21.6,0,hospital_056,2.447,S_049,1.172
43038,-37.727433000000005,145.10376100000002,27 Aminya Crescent,YALLAMBIE,6650000,house,2016,3,1,1,SC_009,4.38,19986,2.066,40.0,0,hospital_075,2.49,S_020,2.552
68271,-37.859251,145.021524,11 Inverness Avenue,ARMADALE,23100000,house,2012,3,2,3,SC_038,2.384,19945,0.367,23.583333333333332,0,hospital_092,0.782,S_013,0.654
15065,-37.7241745,144.91078190000002,19 Streldon Avenue,STRATHMORE,5500000,house,2009,5,2,0,SC_082,1.184,20033,1.172,30.88235294117647,0,hospital_184,2.079,S_198,1.379
75496,-37.899537,145.05361100000002,84A Oakleigh Road,CARNEGIE,5697000,house,2013,2,1,2,SC_041,1.705,19941,1.296,35.5,0,hospital_159,2.778,S_015,1.342
28468,-37.806672999999996,144.983896,12 Derby Street,COLLINGWOOD,7400000,house,2014,2,1,1,SC_008,1.364,19977,0.863,7.764705882352941,0,hospital_170,0.321,S_175,0.35
75975,-37.90493011,145.079483,24 Dallas Ave,HUGHESDALE,7020000,house,2009,4,2,1,SC_087,1.847,19917,0.926,33.851851851851855,0,hospital_159,2.212,S_167,1.847
65343,-37.830964,145.309507,39 Pioneer Way,KILSYTH SOUTH,11220000,house,2015,3,2,2,SC_022,4.242,19870,3.829,49.90909090909091,0,hospital_049,4.237,S_042,1.113
53228,-37.828984999999996,145.009618,4 Parkville Street,BURNLEY,9760000,house,2016,3,1,0,SC_038,1.295,19906,0.241,12.774193548387096,0,hospital_122,1.129,S_102,1.271
22129,-37.738468,144.979392,18 Hutchison Place,COBURG,7140000,house,2011,2,1,1,SC_103,1.99,19965,1.478,28.0,0,hospital_144,2.114,S_030,1.053
33977,-37.723558000000004,145.023623,17 Barwon Avenue,RESERVOIR,8778000,house,2014,3,2,2,SC_047,1.77,20010,1.642,32.083333333333336,0,hospital_025,1.871,S_225,0.474
34725,-37.71609,144.99606599999998,33 Willoughby Street,RESERVOIR,4257000,house,2013,2,1,0,SC_103,2.666,20010,0.967,32.083333333333336,0,hospital_139,0.241,S_030,1.864
